Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2020-07-24,16.59,17.16,17.51,17.80,18.08,18.48,19.00,19.66,20.49,0.49,0.38,0.01,Zona de Consolidação,0,0
2020-07-27,15.33,16.20,16.73,17.16,17.60,18.21,19.00,20.00,21.27,0.59,0.50,0.03,Zona de Consolidação,1,0
2020-07-28,15.33,16.20,16.73,17.16,17.60,18.21,19.00,20.00,21.27,0.72,0.62,0.07,Resistência,0,0
2020-07-29,15.33,16.34,16.97,17.48,17.98,18.70,19.62,20.79,22.27,0.80,0.79,0.20,Resistência Forte,0,1
2020-07-30,15.33,16.35,16.98,17.49,18.00,18.73,19.65,20.83,22.32,0.71,0.62,0.08,Resistência,0,0
2020-07-31,15.33,16.35,16.98,17.49,18.00,18.73,19.65,20.83,22.32,0.67,0.62,0.12,Resistência,0,0
2020-08-03,15.33,16.51,17.25,17.84,18.43,19.28,20.35,21.72,23.45,0.90,0.79,0.10,Resistência Forte,0,0
2020-08-04,15.33,16.51,17.25,17.84,18.43,19.28,20.35,21.72,23.45,0.78,0.62,0.01,Resistência,0,1
2020-08-05,15.33,16.99,18.02,18.85,19.68,20.86,22.37,24.28,26.72,0.92,0.79,0.08,Resistência Forte,0,0
2020-08-06,15.33,16.99,18.02,18.85,19.68,20.86,22.37,24.28,26.72,0.83,0.79,0.17,Resistência Forte,0,0
2020-08-07,15.33,18.06,19.75,21.12,22.48,24.42,26.90,30.05,34.05,0.55,0.50,0.07,Zona de Consolidação,0,0
2020-08-10,15.33,18.06,19.75,21.12,22.48,24.42,26.90,30.05,34.05,0.58,0.50,0.04,Zona de Consolidação,0,0
2020-08-11,15.33,18.06,19.75,21.12,22.48,24.42,26.90,30.05,34.05,0.74,0.62,0.05,Resistência,0,0
2020-08-12,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.92,0.79,0.08,Resistência Forte,0,0
2020-08-13,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.85,0.79,0.15,Resistência Forte,0,0
2020-08-14,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.75,0.62,0.04,Resistência,0,0
2020-08-17,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.78,0.62,0.01,Resistência,0,1
2020-08-18,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.80,0.79,0.20,Resistência Forte,0,1
2020-08-19,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.73,0.62,0.06,Resistência,0,0
2020-08-20,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.65,0.62,0.14,Resistência,0,0
2020-08-21,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.64,0.62,0.15,Resistência,0,0
2020-08-24,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.59,0.50,0.03,Zona de Consolidação,0,0
2020-08-25,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.57,0.50,0.05,Zona de Consolidação,0,0
2020-08-26,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.54,0.50,0.08,Zona de Consolidação,0,0
2020-08-27,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.59,0.50,0.03,Zona de Consolidação,0,0
2020-08-28,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.62,0.62,0.17,Resistência,1,0
2020-08-31,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.65,0.62,0.14,Resistência,0,0
2020-09-01,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.63,0.62,0.16,Resistência,1,0
2020-09-02,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.77,0.62,0.02,Resistência,0,1
2020-09-03,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.76,0.62,0.03,Resistência,0,0
2020-09-04,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.68,0.62,0.11,Resistência,0,0
2020-09-08,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.75,0.62,0.04,Resistência,0,0
2020-09-09,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.79,0.79,0.21,Resistência Forte,0,1
2020-09-10,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.71,0.62,0.08,Resistência,0,0
2020-09-11,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.66,0.62,0.13,Resistência,0,0
2020-09-14,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.54,0.50,0.08,Zona de Consolidação,0,0
2020-09-15,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.53,0.50,0.09,Zona de Consolidação,0,0
2020-09-16,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.50,0.50,0.12,Zona de Consolidação,0,0
2020-09-17,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.41,0.38,0.09,Zona de Consolidação,0,0
2020-09-18,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.50,0.50,0.12,Zona de Consolidação,0,0
2020-09-21,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.47,0.38,0.03,Zona de Consolidação,0,0
2020-09-22,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.48,0.38,0.02,Zona de Consolidação,0,0
2020-09-23,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.53,0.50,0.09,Zona de Consolidação,0,0
2020-09-24,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.53,0.50,0.09,Zona de Consolidação,0,0
2020-09-25,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.53,0.50,0.09,Zona de Consolidação,0,0
2020-09-28,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.64,0.62,0.15,Resistência,0,0
2020-09-29,15.33,18.72,20.82,22.52,24.22,26.63,29.71,33.62,38.60,0.88,0.79,0.12,Resistência Forte,0,0
2020-09-30,15.33,18.95,21.20,23.01,24.82,27.40,30.69,34.87,40.18,0.97,0.79,0.03,Resistência Forte,0,0
2020-10-01,15.33,19.23,21.64,23.58,25.53,28.31,31.84,36.33,42.04,0.82,0.79,0.18,Resistência Forte,0,0
2020-10-02,15.33,19.23,21.64,23.58,25.53,28.31,31.84,36.33,42.04,0.71,0.62,0.08,Resistência,0,0
2020-10-05,15.33,19.23,21.64,23.58,25.53,28.31,31.84,36.33,42.04,0.75,0.62,0.04,Resistência,0,0
2020-10-06,16.48,20.10,22.35,24.16,25.97,28.55,31.84,36.02,41.33,0.71,0.62,0.08,Resistência,0,0
2020-10-07,16.77,20.33,22.53,24.30,26.08,28.62,31.84,35.94,41.15,0.68,0.62,0.11,Resistência,0,0
2020-10-08,16.77,20.33,22.53,24.30,26.08,28.62,31.84,35.94,41.15,0.70,0.62,0.09,Resistência,0,0
2020-10-09,16.77,20.33,22.53,24.30,26.08,28.62,31.84,35.94,41.15,0.74,0.62,0.05,Resistência,0,0
2020-10-12,18.05,21.30,23.32,24.94,26.57,28.89,31.84,35.59,40.36,0.80,0.79,0.20,Resistência Forte,0,1
2020-10-13,18.94,21.98,23.87,25.39,26.91,29.08,31.84,35.35,39.81,0.81,0.79,0.19,Resistência Forte,0,0
2020-10-14,19.01,22.04,23.91,25.42,26.94,29.09,31.84,35.33,39.77,0.76,0.62,0.03,Resistência,0,1
2020-10-15,20.00,22.79,24.52,25.92,27.32,29.31,31.84,35.06,39.16,0.77,0.62,0.02,Resistência,0,1
2020-10-16,20.00,22.79,24.52,25.92,27.32,29.31,31.84,35.06,39.16,0.87,0.79,0.13,Resistência Forte,0,0
2020-10-19,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.83,0.79,0.17,Resistência Forte,0,0
2020-10-20,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.61,0.50,0.01,Zona de Consolidação,1,0
2020-10-21,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.47,0.38,0.03,Zona de Consolidação,0,0
2020-10-22,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.32,0.24,0.06,Suporte,0,0
2020-10-23,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.30,0.24,0.08,Suporte,0,0
2020-10-26,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.35,0.24,0.03,Suporte,0,0
2020-10-27,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.31,0.24,0.07,Suporte,0,0
2020-10-28,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.24,0.24,0.14,Suporte,0,0
2020-10-29,21.21,23.72,25.27,26.52,27.78,29.57,31.84,34.73,38.41,0.05,0.00,0.19,Suporte Forte,0,0
2020-10-30,20.57,23.23,24.88,26.20,27.53,29.43,31.84,34.91,38.80,0.02,0.00,0.22,Suporte Forte,0,0
2020-11-02,20.57,23.23,24.88,26.20,27.53,29.43,31.84,34.91,38.80,0.22,0.00,0.02,Suporte Forte,0,0
2020-11-03,20.57,23.23,24.88,26.20,27.53,29.43,31.84,34.91,38.80,0.24,0.24,0.14,Suporte,0,0
2020-11-04,20.57,23.23,24.88,26.20,27.53,29.43,31.84,34.91,38.80,0.29,0.24,0.09,Suporte,0,0
2020-11-05,20.57,23.23,24.88,26.20,27.53,29.43,31.84,34.91,38.80,0.31,0.24,0.07,Suporte,0,0
2020-11-06,20.57,23.23,24.88,26.20,27.53,29.43,31.84,34.91,38.80,0.25,0.24,0.13,Suporte,0,0
