Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2016-01-04,12.70,12.80,12.86,12.92,12.97,13.04,13.13,13.25,13.40,0.42,0.38,0.08,Zona de Consolidação,1,0
2016-01-05,12.70,12.94,13.09,13.21,13.33,13.50,13.72,14.00,14.35,0.62,0.62,0.17,Resistência,1,0
2016-01-06,12.70,12.94,13.09,13.21,13.33,13.50,13.72,14.00,14.35,0.46,0.38,0.04,Zona de Consolidação,1,0
2016-01-07,12.70,12.94,13.09,13.21,13.33,13.50,13.72,14.00,14.35,0.31,0.24,0.07,Suporte,1,0
2016-01-08,12.70,12.94,13.09,13.21,13.33,13.50,13.72,14.00,14.35,0.39,0.38,0.11,Zona de Consolidação,1,0
2016-01-11,12.70,12.94,13.09,13.21,13.33,13.50,13.72,14.00,14.35,0.50,0.50,0.12,Zona de Consolidação,1,0
2016-01-12,12.70,12.94,13.09,13.21,13.33,13.50,13.72,14.00,14.35,0.41,0.38,0.09,Zona de Consolidação,1,0
2016-01-13,12.25,12.60,12.81,12.98,13.16,13.41,13.72,14.12,14.63,0.40,0.38,0.10,Zona de Consolidação,1,0
2016-01-14,11.68,12.16,12.46,12.70,12.94,13.28,13.72,14.27,14.98,0.59,0.50,0.03,Zona de Consolidação,1,0
2016-01-15,11.68,12.16,12.46,12.70,12.94,13.28,13.72,14.27,14.98,0.54,0.50,0.08,Zona de Consolidação,0,0
2016-01-19,11.68,12.16,12.46,12.70,12.94,13.28,13.72,14.27,14.98,0.70,0.62,0.09,Resistência,0,0
2016-01-20,11.68,12.16,12.46,12.70,12.94,13.28,13.72,14.27,14.98,0.63,0.62,0.16,Resistência,1,0
2016-01-21,11.68,12.16,12.46,12.70,12.94,13.28,13.72,14.27,14.98,0.62,0.62,0.17,Resistência,1,0
2016-01-22,11.68,12.16,12.46,12.70,12.94,13.28,13.72,14.27,14.98,0.83,0.79,0.17,Resistência Forte,0,1
2016-01-25,11.68,12.16,12.46,12.70,12.94,13.28,13.72,14.27,14.98,0.83,0.79,0.17,Resistência Forte,0,1
2016-01-26,11.68,12.19,12.51,12.76,13.02,13.39,13.85,14.44,15.19,1.00,1.00,0.27,Resistência Forte,0,1
2016-01-27,11.68,12.38,12.81,13.16,13.50,14.00,14.63,15.43,16.45,0.96,0.79,0.04,Resistência Forte,0,1
2016-01-28,11.68,12.38,12.81,13.16,13.51,14.01,14.64,15.45,16.47,0.95,0.79,0.05,Resistência Forte,0,1
2016-01-29,11.68,12.39,12.83,13.18,13.53,14.04,14.68,15.50,16.53,0.92,0.79,0.08,Resistência Forte,0,0
2016-02-01,11.68,12.39,12.83,13.18,13.53,14.04,14.68,15.50,16.53,0.83,0.79,0.17,Resistência Forte,0,1
2016-02-02,11.68,12.39,12.83,13.18,13.53,14.04,14.68,15.50,16.53,0.84,0.79,0.16,Resistência Forte,0,0
2016-02-03,11.68,12.39,12.83,13.18,13.53,14.04,14.68,15.50,16.53,0.78,0.62,0.01,Resistência,0,1
2016-02-04,11.68,12.39,12.83,13.18,13.53,14.04,14.68,15.50,16.53,0.79,0.79,0.21,Resistência Forte,0,1
