Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2016-01-04,7.11,7.15,7.17,7.20,7.22,7.24,7.28,7.33,7.39,1.00,1.00,0.27,Resistência Forte,1,1
2016-01-05,7.11,7.17,7.21,7.24,7.27,7.31,7.37,7.44,7.53,0.88,0.79,0.12,Resistência Forte,1,1
2016-01-06,7.11,7.17,7.21,7.24,7.27,7.31,7.37,7.44,7.53,0.73,0.62,0.06,Resistência,1,1
2016-01-07,7.09,7.16,7.20,7.23,7.26,7.31,7.37,7.45,7.54,0.00,0.00,0.24,Suporte Forte,0,0
2016-01-08,6.97,7.06,7.12,7.17,7.22,7.28,7.37,7.48,7.62,0.03,0.00,0.21,Suporte Forte,0,0
2016-01-11,6.88,7.00,7.07,7.12,7.18,7.27,7.37,7.50,7.67,0.10,0.00,0.14,Suporte Forte,0,0
2016-01-12,6.73,6.88,6.97,7.05,7.13,7.23,7.37,7.54,7.77,0.16,0.00,0.08,Suporte Forte,0,0
2016-01-13,6.52,6.72,6.84,6.94,7.05,7.19,7.37,7.60,7.90,0.06,0.00,0.18,Suporte Forte,0,0
2016-01-14,6.44,6.66,6.80,6.90,7.01,7.17,7.37,7.62,7.94,0.15,0.00,0.09,Suporte Forte,0,0
2016-01-15,6.21,6.48,6.65,6.79,6.93,7.12,7.37,7.69,8.09,0.15,0.00,0.09,Suporte Forte,0,0
2016-01-19,6.18,6.46,6.63,6.78,6.92,7.12,7.37,7.69,8.11,0.03,0.00,0.21,Suporte Forte,0,0
2016-01-20,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.21,0.00,0.03,Suporte Forte,0,0
2016-01-21,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.23,0.00,0.01,Suporte Forte,0,0
2016-01-22,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.36,0.24,0.02,Suporte,1,0
2016-01-25,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.23,0.00,0.01,Suporte Forte,0,0
2016-01-26,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.36,0.24,0.02,Suporte,1,0
2016-01-27,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.34,0.24,0.04,Suporte,1,0
2016-01-28,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.38,0.24,0.00,Suporte,1,0
2016-01-29,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.49,0.38,0.01,Zona de Consolidação,0,0
2016-02-01,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.46,0.38,0.04,Zona de Consolidação,0,0
2016-02-02,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.37,0.24,0.01,Suporte,1,0
2016-02-03,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.43,0.38,0.07,Zona de Consolidação,0,0
2016-02-04,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.49,0.38,0.01,Zona de Consolidação,0,0
2016-02-05,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.44,0.38,0.06,Zona de Consolidação,0,0
2016-02-08,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.36,0.24,0.02,Suporte,1,0
2016-02-09,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.26,0.24,0.12,Suporte,0,0
2016-02-10,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.23,0.00,0.01,Suporte Forte,0,0
2016-02-11,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.12,0.00,0.12,Suporte Forte,0,0
2016-02-12,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.23,0.00,0.01,Suporte Forte,0,0
2016-02-16,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.34,0.24,0.04,Suporte,1,0
2016-02-17,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.45,0.38,0.05,Zona de Consolidação,0,0
2016-02-18,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.44,0.38,0.06,Zona de Consolidação,0,0
2016-02-19,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.43,0.38,0.07,Zona de Consolidação,0,0
2016-02-22,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.48,0.38,0.02,Zona de Consolidação,0,0
2016-02-23,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.47,0.38,0.03,Zona de Consolidação,0,0
2016-02-24,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.46,0.38,0.04,Zona de Consolidação,0,0
2016-02-25,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.51,0.50,0.11,Zona de Consolidação,0,0
2016-02-26,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.59,0.50,0.03,Zona de Consolidação,1,0
2016-02-29,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.64,0.62,0.15,Resistência,1,0
2016-03-01,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.61,0.50,0.01,Zona de Consolidação,1,0
2016-03-02,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.68,0.62,0.11,Resistência,0,0
2016-03-03,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.78,0.62,0.01,Resistência,0,1
2016-03-04,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.81,0.79,0.19,Resistência Forte,0,1
2016-03-07,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.88,0.79,0.12,Resistência Forte,0,0
2016-03-08,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.79,0.79,0.21,Resistência Forte,0,1
2016-03-09,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.79,0.79,0.21,Resistência Forte,0,1
2016-03-10,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.76,0.62,0.03,Resistência,0,1
2016-03-11,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.88,0.79,0.12,Resistência Forte,0,0
2016-03-14,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.87,0.79,0.13,Resistência Forte,0,0
2016-03-15,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.81,0.79,0.19,Resistência Forte,0,1
2016-03-16,5.83,6.19,6.42,6.60,6.78,7.04,7.37,7.79,8.32,0.87,0.79,0.13,Resistência Forte,0,0
2016-03-17,5.83,6.19,6.41,6.59,6.77,7.02,7.35,7.76,8.29,0.97,0.79,0.03,Resistência Forte,0,1
2016-03-18,5.83,6.20,6.42,6.60,6.79,7.05,7.38,7.80,8.34,0.99,0.79,0.01,Resistência Forte,0,1
2016-03-21,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.99,0.79,0.01,Resistência Forte,0,1
2016-03-22,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.97,0.79,0.03,Resistência Forte,0,1
2016-03-23,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.88,0.79,0.12,Resistência Forte,0,0
2016-03-24,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.90,0.79,0.10,Resistência Forte,0,0
2016-03-28,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.89,0.79,0.11,Resistência Forte,0,0
2016-03-29,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.96,0.79,0.04,Resistência Forte,0,1
2016-03-30,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.96,0.79,0.04,Resistência Forte,0,1
2016-03-31,5.83,6.21,6.44,6.62,6.81,7.08,7.42,7.85,8.40,0.98,0.79,0.02,Resistência Forte,0,1
2016-04-01,5.97,6.31,6.53,6.70,6.87,7.12,7.43,7.83,8.33,0.99,0.79,0.01,Resistência Forte,0,1
2016-04-04,5.97,6.31,6.53,6.70,6.87,7.12,7.43,7.83,8.33,0.93,0.79,0.07,Resistência Forte,0,0
2016-04-05,5.97,6.31,6.53,6.70,6.87,7.12,7.43,7.83,8.33,0.90,0.79,0.10,Resistência Forte,0,0
2016-04-06,5.97,6.31,6.53,6.70,6.87,7.12,7.43,7.83,8.33,0.94,0.79,0.06,Resistência Forte,0,0
2016-04-07,5.97,6.31,6.53,6.70,6.87,7.12,7.43,7.83,8.33,0.90,0.79,0.10,Resistência Forte,0,0
