Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2016-01-04,53.53,54.16,54.55,54.87,55.19,55.64,56.21,56.94,57.87,0.87,0.79,0.13,Resistência Forte,0,1
2016-01-05,53.53,54.27,54.73,55.10,55.47,56.00,56.67,57.52,58.61,0.66,0.62,0.13,Resistência,1,1
2016-01-06,53.53,54.27,54.73,55.10,55.47,56.00,56.67,57.52,58.61,0.44,0.38,0.06,Zona de Consolidação,1,0
2016-01-07,53.53,54.27,54.73,55.10,55.47,56.00,56.67,57.52,58.61,0.40,0.38,0.10,Zona de Consolidação,1,0
2016-01-08,52.97,53.84,54.38,54.82,55.26,55.88,56.67,57.68,58.96,0.25,0.24,0.13,Suporte,1,0
2016-01-11,52.71,53.64,54.22,54.69,55.16,55.82,56.67,57.75,59.12,0.51,0.50,0.11,Zona de Consolidação,1,0
2016-01-12,52.71,54.74,55.99,57.00,58.02,59.46,61.30,63.64,66.61,0.48,0.38,0.02,Zona de Consolidação,0,0
2016-01-13,52.71,54.74,55.99,57.00,58.02,59.46,61.30,63.64,66.61,0.38,0.24,0.00,Suporte,1,0
2016-01-14,52.71,54.74,55.99,57.00,58.02,59.46,61.30,63.64,66.61,0.46,0.38,0.04,Zona de Consolidação,0,0
2016-01-15,52.71,54.74,55.99,57.00,58.02,59.46,61.30,63.64,66.61,0.35,0.24,0.03,Suporte,1,0
2016-01-19,52.71,54.74,55.99,57.00,58.02,59.46,61.30,63.64,66.61,0.47,0.38,0.03,Zona de Consolidação,0,0
2016-01-20,52.71,54.74,55.99,57.00,58.02,59.46,61.30,63.64,66.61,0.38,0.24,0.00,Suporte,1,0
2016-01-21,52.71,54.74,55.99,57.00,58.02,59.46,61.30,63.64,66.61,0.51,0.50,0.11,Zona de Consolidação,0,0
