Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2016-07-21,16.36,16.85,17.15,17.40,17.65,17.99,18.44,19.01,19.73,0.77,0.62,0.02,Resistência,0,1
2016-07-22,16.36,17.20,17.71,18.13,18.55,19.14,19.90,20.86,22.09,0.90,0.79,0.10,Resistência Forte,0,0
2016-07-25,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.67,0.62,0.12,Resistência,0,0
2016-07-26,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.45,0.38,0.05,Zona de Consolidação,0,0
2016-07-27,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.35,0.24,0.03,Suporte,1,0
2016-07-28,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.42,0.38,0.08,Zona de Consolidação,0,0
2016-07-29,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.41,0.38,0.09,Zona de Consolidação,1,0
2016-08-01,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.67,0.62,0.12,Resistência,0,0
2016-08-02,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.61,0.50,0.01,Zona de Consolidação,1,0
2016-08-03,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.49,0.38,0.01,Zona de Consolidação,0,0
2016-08-04,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.59,0.50,0.03,Zona de Consolidação,1,0
2016-08-05,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.57,0.50,0.05,Zona de Consolidação,0,0
2016-08-08,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.69,0.62,0.10,Resistência,0,0
2016-08-09,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.68,0.62,0.11,Resistência,0,0
2016-08-10,16.36,17.54,18.28,18.87,19.46,20.31,21.38,22.75,24.48,0.73,0.62,0.06,Resistência,0,0
