Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2000-01-03,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.31,0.24,0.07,Suporte,1,0
2000-01-04,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.69,0.62,0.10,Resistência,1,1
2000-01-05,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,1.00,1.00,0.27,Resistência Forte,0,1
2000-01-06,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.31,0.24,0.07,Suporte,1,0
2000-01-07,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.69,0.62,0.10,Resistência,1,1
2000-01-10,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.69,0.62,0.10,Resistência,1,1
2000-01-11,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.31,0.24,0.07,Suporte,1,0
2000-01-12,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.31,0.24,0.07,Suporte,1,0
2000-01-13,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,0.69,0.62,0.10,Resistência,1,1
2000-01-14,1.99,2.03,2.05,2.07,2.09,2.12,2.15,2.19,2.25,1.00,1.00,0.27,Resistência Forte,0,1
2000-01-18,1.99,2.04,2.07,2.10,2.13,2.16,2.21,2.27,2.35,0.09,0.00,0.15,Suporte Forte,0,0
2000-01-19,1.99,2.07,2.12,2.15,2.19,2.25,2.32,2.41,2.52,1.00,1.00,0.27,Resistência Forte,0,1
2000-01-20,1.99,2.07,2.12,2.15,2.19,2.25,2.32,2.41,2.52,0.67,0.62,0.12,Resistência,1,0
2000-01-21,1.99,2.07,2.12,2.15,2.19,2.25,2.32,2.41,2.52,0.67,0.62,0.12,Resistência,1,0
2000-01-24,1.99,2.11,2.18,2.24,2.29,2.38,2.48,2.61,2.78,1.00,1.00,0.27,Resistência Forte,0,1
2000-01-25,1.99,2.11,2.18,2.24,2.29,2.38,2.48,2.61,2.78,0.22,0.00,0.02,Suporte Forte,0,0
2000-01-26,1.99,2.11,2.18,2.24,2.29,2.38,2.48,2.61,2.78,1.00,1.00,0.27,Resistência Forte,0,1
2000-01-27,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.80,0.79,0.20,Resistência Forte,0,1
2000-01-28,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.80,0.79,0.20,Resistência Forte,0,1
2000-01-31,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.49,0.38,0.01,Zona de Consolidação,0,0
2000-02-01,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,1.00,1.00,0.27,Resistência Forte,0,1
2000-02-02,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.80,0.79,0.20,Resistência Forte,0,1
2000-02-03,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.60,0.50,0.02,Zona de Consolidação,1,0
2000-02-04,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.49,0.38,0.01,Zona de Consolidação,0,0
2000-02-07,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.80,0.79,0.20,Resistência Forte,0,1
2000-02-08,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.49,0.38,0.01,Zona de Consolidação,0,0
2000-02-09,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.80,0.79,0.20,Resistência Forte,0,1
2000-02-10,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.69,0.62,0.10,Resistência,0,0
2000-02-11,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.80,0.79,0.20,Resistência Forte,0,1
2000-02-14,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.69,0.62,0.10,Resistência,0,0
2000-02-15,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.87,0.79,0.13,Resistência Forte,0,0
2000-02-16,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.69,0.62,0.10,Resistência,0,0
2000-02-17,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.80,0.79,0.20,Resistência Forte,0,1
2000-02-18,1.99,2.12,2.20,2.26,2.33,2.42,2.54,2.69,2.88,0.69,0.62,0.10,Resistência,0,0
