Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2016-01-04,716.00,753.76,777.12,796.00,814.88,841.76,876.00,919.52,974.88,0.31,0.24,0.07,Suporte,0,0
2016-01-05,716.00,753.76,777.12,796.00,814.88,841.76,876.00,919.52,974.88,0.84,0.79,0.16,Resistência Forte,0,1
2016-01-06,716.00,780.19,819.90,852.00,884.10,929.79,988.00,1061.98,1156.10,0.31,0.24,0.07,Suporte,0,0
2016-01-07,700.00,767.97,810.02,844.00,877.98,926.37,988.00,1066.34,1165.98,0.03,0.00,0.21,Suporte Forte,0,0
2016-01-08,700.00,767.97,810.02,844.00,877.98,926.37,988.00,1066.34,1165.98,0.24,0.24,0.14,Suporte,0,0
2016-01-11,700.00,767.97,810.02,844.00,877.98,926.37,988.00,1066.34,1165.98,0.24,0.24,0.14,Suporte,0,0
2016-01-12,700.00,767.97,810.02,844.00,877.98,926.37,988.00,1066.34,1165.98,0.14,0.00,0.10,Suporte Forte,0,0
2016-01-13,630.00,714.49,766.76,809.00,851.24,911.39,988.00,1085.38,1209.24,0.14,0.00,0.10,Suporte Forte,0,0
2016-01-14,630.00,714.49,766.76,809.00,851.24,911.39,988.00,1085.38,1209.24,0.15,0.00,0.09,Suporte Forte,0,0
2016-01-15,626.00,711.43,764.28,807.00,849.72,910.53,988.00,1086.46,1211.72,0.00,0.00,0.24,Suporte Forte,0,0
2016-01-19,580.00,676.29,735.86,784.00,832.14,900.69,988.00,1098.98,1240.14,0.00,0.00,0.24,Suporte Forte,0,0
2016-01-20,546.00,650.31,714.84,767.00,819.16,893.41,988.00,1108.22,1261.16,0.00,0.00,0.24,Suporte Forte,0,0
2016-01-21,546.00,650.31,714.84,767.00,819.16,893.41,988.00,1108.22,1261.16,0.14,0.00,0.10,Suporte Forte,0,0
2016-01-22,546.00,650.31,714.84,767.00,819.16,893.41,988.00,1108.22,1261.16,0.19,0.00,0.05,Suporte Forte,0,0
2016-01-25,546.00,650.31,714.84,767.00,819.16,893.41,988.00,1108.22,1261.16,0.19,0.00,0.05,Suporte Forte,0,0
2016-01-26,546.00,650.31,714.84,767.00,819.16,893.41,988.00,1108.22,1261.16,0.08,0.00,0.16,Suporte Forte,0,0
2016-01-27,546.00,650.31,714.84,767.00,819.16,893.41,988.00,1108.22,1261.16,0.07,0.00,0.17,Suporte Forte,0,0
2016-01-28,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.02,0.00,0.22,Suporte Forte,0,0
2016-01-29,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.07,0.00,0.17,Suporte Forte,0,0
2016-02-01,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.11,0.00,0.13,Suporte Forte,0,0
2016-02-02,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.06,0.00,0.18,Suporte Forte,0,0
2016-02-03,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.05,0.00,0.19,Suporte Forte,0,0
2016-02-04,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.07,0.00,0.17,Suporte Forte,0,0
2016-02-05,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.11,0.00,0.13,Suporte Forte,0,0
2016-02-08,538.80,644.81,710.39,763.40,816.41,891.87,988.00,1110.18,1265.61,0.11,0.00,0.13,Suporte Forte,0,0
2016-02-09,498.00,613.64,685.18,743.00,800.82,883.14,988.00,1121.28,1290.82,0.04,0.00,0.20,Suporte Forte,0,0
2016-02-10,480.00,599.89,674.06,734.00,793.94,879.29,988.00,1126.18,1301.94,0.04,0.00,0.20,Suporte Forte,0,0
2016-02-11,480.00,599.89,674.06,734.00,793.94,879.29,988.00,1126.18,1301.94,0.01,0.00,0.23,Suporte Forte,0,0
2016-02-12,480.00,599.89,674.06,734.00,793.94,879.29,988.00,1126.18,1301.94,0.02,0.00,0.22,Suporte Forte,0,0
2016-02-16,480.00,599.89,674.06,734.00,793.94,879.29,988.00,1126.18,1301.94,0.03,0.00,0.21,Suporte Forte,0,0
2016-02-17,460.00,584.61,661.70,724.00,786.30,875.01,988.00,1131.62,1314.30,0.00,0.00,0.24,Suporte Forte,0,0
2016-02-18,459.60,584.30,661.45,723.80,786.15,874.92,988.00,1131.72,1314.55,0.00,0.00,0.24,Suporte Forte,0,0
2016-02-19,428.60,560.62,642.29,708.30,774.31,868.29,988.00,1140.16,1333.71,0.00,0.00,0.24,Suporte Forte,0,0
2016-02-22,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.03,0.00,0.21,Suporte Forte,0,0
2016-02-23,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.13,0.00,0.11,Suporte Forte,0,0
2016-02-24,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.20,0.00,0.04,Suporte Forte,0,0
2016-02-25,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.21,0.00,0.03,Suporte Forte,0,0
2016-02-26,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.27,0.24,0.11,Suporte,0,0
2016-02-29,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.31,0.24,0.07,Suporte,0,0
2016-03-01,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.32,0.24,0.06,Suporte,0,0
2016-03-02,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.32,0.24,0.06,Suporte,0,0
2016-03-03,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.32,0.24,0.06,Suporte,0,0
2016-03-04,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.43,0.38,0.07,Zona de Consolidação,0,0
2016-03-07,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.34,0.24,0.04,Suporte,0,0
2016-03-08,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.32,0.24,0.06,Suporte,0,0
2016-03-09,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.35,0.24,0.03,Suporte,0,0
2016-03-10,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.31,0.24,0.07,Suporte,0,0
2016-03-11,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.29,0.24,0.09,Suporte,0,0
2016-03-14,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.31,0.24,0.07,Suporte,0,0
2016-03-15,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.34,0.24,0.04,Suporte,0,0
2016-03-16,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.35,0.24,0.03,Suporte,0,0
2016-03-17,384.20,526.70,614.85,686.10,757.35,858.79,988.00,1152.23,1361.15,0.34,0.24,0.04,Suporte,0,0
2016-03-18,384.20,485.63,548.38,599.10,649.82,722.02,814.00,930.91,1079.62,0.50,0.50,0.12,Zona de Consolidação,0,0
2016-03-21,384.20,485.63,548.38,599.10,649.82,722.02,814.00,930.91,1079.62,0.49,0.38,0.01,Zona de Consolidação,0,0
2016-03-22,384.20,477.61,535.40,582.10,628.80,695.30,780.00,887.66,1024.60,0.48,0.38,0.02,Zona de Consolidação,0,0
2016-03-23,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.50,0.50,0.12,Zona de Consolidação,0,0
2016-03-24,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.54,0.50,0.08,Zona de Consolidação,0,0
2016-03-28,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.44,0.38,0.06,Zona de Consolidação,0,0
2016-03-29,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.50,0.50,0.12,Zona de Consolidação,0,0
2016-03-30,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.51,0.50,0.11,Zona de Consolidação,0,0
2016-03-31,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.51,0.50,0.11,Zona de Consolidação,0,0
2016-04-01,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.52,0.50,0.10,Zona de Consolidação,0,0
2016-04-04,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.43,0.38,0.07,Zona de Consolidação,0,0
2016-04-05,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.53,0.50,0.09,Zona de Consolidação,0,0
2016-04-06,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.55,0.50,0.07,Zona de Consolidação,0,0
2016-04-07,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.55,0.50,0.07,Zona de Consolidação,0,0
2016-04-08,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.51,0.50,0.11,Zona de Consolidação,0,0
2016-04-11,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.49,0.38,0.01,Zona de Consolidação,0,0
2016-04-12,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.45,0.38,0.05,Zona de Consolidação,0,0
2016-04-13,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.52,0.50,0.10,Zona de Consolidação,0,0
2016-04-14,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.78,0.62,0.01,Resistência,0,1
2016-04-15,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.79,0.79,0.21,Resistência Forte,0,1
2016-04-18,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.80,0.79,0.20,Resistência Forte,0,1
2016-04-19,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.72,0.62,0.07,Resistência,0,0
2016-04-20,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.74,0.62,0.05,Resistência,0,0
2016-04-21,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.65,0.62,0.14,Resistência,0,0
2016-04-22,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.71,0.62,0.08,Resistência,0,0
2016-04-25,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.75,0.62,0.04,Resistência,0,0
2016-04-26,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.76,0.62,0.03,Resistência,0,0
2016-04-27,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.72,0.62,0.07,Resistência,0,0
2016-04-28,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.67,0.62,0.12,Resistência,0,0
2016-04-29,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.71,0.62,0.08,Resistência,0,0
2016-05-02,384.20,477.14,534.63,581.10,627.57,693.73,778.00,885.11,1021.37,0.51,0.50,0.11,Zona de Consolidação,0,0
2016-05-03,402.00,490.74,545.63,590.00,634.37,697.54,778.00,880.27,1010.37,0.46,0.38,0.04,Zona de Consolidação,0,0
2016-05-04,470.00,542.69,587.66,624.00,660.34,712.09,778.00,861.78,968.34,0.26,0.24,0.12,Suporte,0,0
2016-05-05,470.00,542.69,587.66,624.00,660.34,712.09,778.00,861.78,968.34,0.13,0.00,0.11,Suporte Forte,0,0
2016-05-06,500.00,565.61,606.20,639.00,671.80,718.51,778.00,853.62,949.80,0.00,0.00,0.24,Suporte Forte,0,0
2016-05-09,500.00,565.61,606.20,639.00,671.80,718.51,778.00,853.62,949.80,0.06,0.00,0.18,Suporte Forte,0,0
2016-05-10,500.00,565.61,606.20,639.00,671.80,718.51,778.00,853.62,949.80,0.07,0.00,0.17,Suporte Forte,0,0
2016-05-11,500.00,565.61,606.20,639.00,671.80,718.51,778.00,853.62,949.80,0.04,0.00,0.20,Suporte Forte,0,0
2016-05-12,500.00,565.61,606.20,639.00,671.80,718.51,778.00,853.62,949.80,0.07,0.00,0.17,Suporte Forte,0,0
2016-05-13,486.00,554.91,597.54,632.00,666.46,715.51,778.00,857.42,958.46,0.00,0.00,0.24,Suporte Forte,0,0
2016-05-16,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.00,0.00,0.24,Suporte Forte,0,0
2016-05-17,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.05,0.00,0.19,Suporte Forte,0,0
2016-05-18,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.06,0.00,0.18,Suporte Forte,0,0
2016-05-19,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.19,0.00,0.05,Suporte Forte,0,0
2016-05-20,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.25,0.24,0.13,Suporte,0,0
2016-05-23,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.19,0.00,0.05,Suporte Forte,0,0
2016-05-24,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.16,0.00,0.08,Suporte Forte,0,0
2016-05-25,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.08,0.00,0.16,Suporte Forte,0,0
2016-05-26,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.07,0.00,0.17,Suporte Forte,0,0
2016-05-27,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.15,0.00,0.09,Suporte Forte,0,0
2016-05-31,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.20,0.00,0.04,Suporte Forte,0,0
2016-06-01,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.27,0.24,0.11,Suporte,0,0
2016-06-02,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.18,0.00,0.06,Suporte Forte,0,0
2016-06-03,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.18,0.00,0.06,Suporte Forte,0,0
2016-06-06,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.23,0.00,0.01,Suporte Forte,0,0
2016-06-07,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.23,0.00,0.01,Suporte Forte,0,0
2016-06-08,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.24,0.24,0.14,Suporte,0,0
2016-06-09,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.13,0.00,0.11,Suporte Forte,0,0
2016-06-10,430.00,493.72,533.14,565.00,596.86,642.22,700.00,773.44,866.86,0.12,0.00,0.12,Suporte Forte,0,0
2016-06-13,394.00,466.22,510.89,547.00,583.11,634.52,700.00,783.23,889.11,0.02,0.00,0.22,Suporte Forte,0,0
2016-06-14,368.00,446.35,494.82,534.00,573.18,628.95,700.00,790.30,905.18,0.03,0.00,0.21,Suporte Forte,0,0
2016-06-15,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.27,0.24,0.11,Suporte,0,0
2016-06-16,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.38,0.24,0.00,Suporte,1,0
2016-06-17,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.27,0.24,0.11,Suporte,0,0
2016-06-20,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.20,0.00,0.04,Suporte Forte,0,0
2016-06-21,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.17,0.00,0.07,Suporte Forte,0,0
2016-06-22,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.15,0.00,0.09,Suporte Forte,0,0
2016-06-23,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.34,0.24,0.04,Suporte,0,0
2016-06-24,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.23,0.00,0.01,Suporte Forte,0,0
2016-06-27,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.17,0.00,0.07,Suporte Forte,0,0
2016-06-28,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.07,0.00,0.17,Suporte Forte,0,0
2016-06-29,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.06,0.00,0.18,Suporte Forte,0,0
2016-06-30,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.07,0.00,0.17,Suporte Forte,0,0
2016-07-01,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.14,0.00,0.10,Suporte Forte,0,0
2016-07-05,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.07,0.00,0.17,Suporte Forte,0,0
2016-07-06,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.15,0.00,0.09,Suporte Forte,0,0
2016-07-07,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.18,0.00,0.06,Suporte Forte,0,0
2016-07-08,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.14,0.00,0.10,Suporte Forte,0,0
2016-07-11,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.13,0.00,0.11,Suporte Forte,0,0
2016-07-12,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.18,0.00,0.06,Suporte Forte,0,0
2016-07-13,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.20,0.00,0.04,Suporte Forte,0,0
2016-07-14,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.19,0.00,0.05,Suporte Forte,0,0
2016-07-15,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.24,0.24,0.14,Suporte,0,0
2016-07-18,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.21,0.00,0.03,Suporte Forte,0,0
2016-07-19,368.00,450.60,501.70,543.00,584.30,643.10,718.00,813.20,934.30,0.22,0.00,0.02,Suporte Forte,0,0
2016-07-20,362.00,446.02,497.99,540.00,582.01,641.82,718.00,814.83,938.01,0.15,0.00,0.09,Suporte Forte,0,0
2016-07-21,362.00,446.02,497.99,540.00,582.01,641.82,718.00,814.83,938.01,0.21,0.00,0.03,Suporte Forte,0,0
