Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2025-04-07,24.52,24.60,24.66,24.70,24.74,24.80,24.88,24.98,25.10,0.72,0.62,0.07,Resistência,1,1
2025-04-08,24.28,24.51,24.66,24.78,24.89,25.06,25.27,25.54,25.88,0.00,0.00,0.24,Suporte Forte,0,0
2025-04-09,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,1.00,1.00,0.27,Resistência Forte,0,1
2025-04-10,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.58,0.50,0.04,Zona de Consolidação,1,0
2025-04-11,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.75,0.62,0.04,Resistência,0,1
2025-04-14,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.83,0.79,0.17,Resistência Forte,0,1
2025-04-15,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.83,0.79,0.17,Resistência Forte,0,1
2025-04-16,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.64,0.62,0.15,Resistência,1,0
2025-04-17,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.66,0.62,0.13,Resistência,1,0
2025-04-21,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.45,0.38,0.05,Zona de Consolidação,1,0
2025-04-22,24.28,24.84,25.19,25.47,25.75,26.15,26.66,27.31,28.13,0.75,0.62,0.04,Resistência,0,1
2025-04-23,24.28,24.92,25.31,25.63,25.95,26.40,26.98,27.71,28.65,0.84,0.79,0.16,Resistência Forte,0,1
2025-04-24,24.28,24.97,25.40,25.74,26.08,26.58,27.20,27.99,29.00,1.00,1.00,0.27,Resistência Forte,0,1
2025-04-25,24.28,25.03,25.49,25.86,26.24,26.77,27.45,28.31,29.41,1.00,1.00,0.27,Resistência Forte,0,1
2025-04-28,24.28,25.05,25.52,25.90,26.29,26.83,27.53,28.41,29.54,0.98,0.79,0.02,Resistência Forte,0,1
2025-04-29,24.28,25.06,25.54,25.94,26.33,26.88,27.59,28.49,29.64,1.00,1.00,0.27,Resistência Forte,0,1
2025-04-30,24.28,25.09,25.59,26.00,26.40,26.98,27.71,28.64,29.83,1.00,1.00,0.27,Resistência Forte,0,1
2025-05-01,24.28,25.15,25.69,26.13,26.57,27.19,27.98,28.99,30.27,0.99,0.79,0.01,Resistência Forte,0,1
2025-05-02,24.28,25.24,25.83,26.30,26.78,27.46,28.33,29.43,30.83,1.00,1.00,0.27,Resistência Forte,0,1
2025-05-05,24.28,25.24,25.83,26.30,26.78,27.46,28.33,29.43,30.83,1.00,1.00,0.27,Resistência Forte,0,1
2025-05-06,24.28,25.24,25.83,26.30,26.78,27.46,28.33,29.43,30.83,0.93,0.79,0.07,Resistência Forte,0,1
2025-05-07,24.28,25.24,25.83,26.30,26.78,27.46,28.33,29.43,30.83,0.94,0.79,0.06,Resistência Forte,0,1
2025-05-08,24.28,25.25,25.85,26.33,26.81,27.50,28.38,29.50,30.91,1.00,1.00,0.27,Resistência Forte,0,1
2025-05-09,24.28,25.25,25.85,26.33,26.81,27.50,28.38,29.50,30.91,0.97,0.79,0.03,Resistência Forte,0,1
2025-05-12,24.28,25.41,26.11,26.68,27.24,28.04,29.07,30.37,32.03,1.00,1.00,0.27,Resistência Forte,0,1
