Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2016-01-04,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,,N/A,0.00,Neutra,1,1
2016-01-05,18.53,18.56,18.58,18.60,18.62,18.64,18.67,18.71,18.76,1.00,1.00,0.27,Resistência Forte,1,1
2016-01-06,18.06,18.20,18.29,18.37,18.44,18.54,18.67,18.84,19.05,0.00,0.00,0.24,Suporte Forte,0,0
2016-01-07,18.06,18.21,18.30,18.37,18.44,18.55,18.68,18.85,19.06,0.98,0.79,0.02,Resistência Forte,0,1
2016-01-08,18.06,18.38,18.58,18.74,18.90,19.13,19.42,19.79,20.26,1.00,1.00,0.27,Resistência Forte,0,1
2016-01-11,18.06,18.38,18.58,18.74,18.90,19.13,19.42,19.79,20.26,1.00,1.00,0.27,Resistência Forte,0,1
2016-01-12,18.06,18.38,18.58,18.74,18.90,19.13,19.42,19.79,20.26,1.00,1.00,0.27,Resistência Forte,0,1
2016-01-13,18.06,18.38,18.58,18.74,18.90,19.13,19.42,19.79,20.26,0.40,0.38,0.10,Zona de Consolidação,1,0
2016-01-14,17.82,18.20,18.43,18.62,18.81,19.08,19.42,19.86,20.41,0.56,0.50,0.06,Zona de Consolidação,1,0
2016-01-15,17.82,18.20,18.43,18.62,18.81,19.08,19.42,19.86,20.41,0.62,0.62,0.17,Resistência,1,0
2016-01-19,17.82,18.20,18.43,18.62,18.81,19.08,19.42,19.86,20.41,0.72,0.62,0.07,Resistência,1,1
2016-01-20,17.82,18.20,18.43,18.62,18.81,19.08,19.42,19.86,20.41,0.53,0.50,0.09,Zona de Consolidação,1,0
2016-01-21,17.82,18.20,18.43,18.62,18.81,19.08,19.42,19.86,20.41,0.36,0.24,0.02,Suporte,1,0
2016-01-22,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.37,0.24,0.01,Suporte,1,0
2016-01-25,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.71,0.62,0.08,Resistência,1,1
2016-01-26,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.72,0.62,0.07,Resistência,1,1
2016-01-27,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.48,0.38,0.02,Zona de Consolidação,1,0
2016-01-28,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.48,0.38,0.02,Zona de Consolidação,1,0
2016-01-29,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.38,0.24,0.00,Suporte,1,0
2016-02-01,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.45,0.38,0.05,Zona de Consolidação,1,0
2016-02-02,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.44,0.38,0.06,Zona de Consolidação,1,0
2016-02-03,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.40,0.38,0.10,Zona de Consolidação,1,0
2016-02-04,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.57,0.50,0.05,Zona de Consolidação,1,0
2016-02-05,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.40,0.38,0.10,Zona de Consolidação,1,0
2016-02-08,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.29,0.24,0.09,Suporte,1,0
2016-02-09,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.06,0.00,0.18,Suporte Forte,0,0
2016-02-10,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.10,0.00,0.14,Suporte Forte,0,0
2016-02-11,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.10,0.00,0.14,Suporte Forte,0,0
2016-02-12,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.20,0.00,0.04,Suporte Forte,0,0
2016-02-16,17.78,18.17,18.41,18.60,18.79,19.07,19.42,19.87,20.43,0.20,0.00,0.04,Suporte Forte,0,0
2016-02-17,17.75,18.14,18.39,18.58,18.78,19.06,19.42,19.87,20.45,0.05,0.00,0.19,Suporte Forte,0,0
2016-02-18,17.62,18.04,18.31,18.52,18.73,19.03,19.42,19.91,20.53,0.14,0.00,0.10,Suporte Forte,0,0
2016-02-19,17.62,18.04,18.31,18.52,18.73,19.03,19.42,19.91,20.53,0.16,0.00,0.08,Suporte Forte,0,0
2016-02-22,17.62,18.04,18.31,18.52,18.73,19.03,19.42,19.91,20.53,0.19,0.00,0.05,Suporte Forte,0,0
2016-02-23,17.62,18.04,18.31,18.52,18.73,19.03,19.42,19.91,20.53,0.19,0.00,0.05,Suporte Forte,0,0
2016-02-24,17.62,18.04,18.31,18.52,18.73,19.03,19.42,19.91,20.53,0.56,0.50,0.06,Zona de Consolidação,1,0
