date,1. open,2. high,3. low,4. close,5. volume
2026-06-03,0.2,0.2,0.1751,0.1751,12315.0
2026-06-02,0.1901,0.1901,0.175,0.175,76546.0
2026-06-01,0.229,0.229,0.175,0.175,393081.0
2026-05-29,0.2,0.23,0.19,0.21,580016.0
2026-05-28,0.2,0.21,0.19,0.2,3259243.0
